"Status","Exposure.Location","Street","Suburb","Date","Arrival.Time","Departure.Time","Contact","lat","lon","doubles","moved"
"New","ALDI Amaroo","12 Pioneer Street","Amaroo","10/10/2021 - Sunday","9:30am","10:30am","Casual",-35.1652442,149.132432,"",FALSE
"","IGA X-Press Nicholls","88 Kelleway Avenue","Nicholls","09/10/2021 - Saturday","11:15am","12:00pm","Monitor",-35.1831589,149.0986612,"",FALSE
"","Oporto Gungahlin","Marketplace Gungahlin, Hibberson Street","Gungahlin","09/10/2021 - Saturday","11:25am","12:10pm","Monitor",-35.1853007,149.1325714,"",FALSE
"","SUPABARN Casey","Casey Market Town, 15 Kingsland Parade","Casey","09/10/2021 - Saturday","10:25am","11:05am","Monitor",-35.1741413,149.0960504,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Coles Tuggeranong","South Point Tuggeranong, Anketell Street and Reed Street","Greenway","09/10/2021 - Saturday","3:20pm","4:00pm","Monitor",-35.4167822,149.0666317,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Friendly Grocer Gowrie","1 Jeffries Street","Gowrie","09/10/2021 - Saturday","1:30pm","3:00pm","Monitor",-35.4135355,149.1097153,"",FALSE
"New","Woolworths Tuggeranong","South Point Tuggeranong, Anketell Street and Reed Street","Greenway","09/10/2021 - Saturday","11:50am","12:30pm","Monitor",-35.4167822,149.0665817,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Bus Route 4 Transport Canberra Code BUS646","Woden Interchange to Tuggeranong Interchange","Public Transport","09/10/2021 - Saturday","1:15pm","1:28pm","Casual",-35.3444429,149.0872692,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Bus Route 4 Transport Canberra Code BUS688","Tuggeranong Interchange to Woden Interchange","Public Transport","09/10/2021 - Saturday","11:59am","12:17pm","Casual",-35.414955,149.06613,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Bus Route 74 Transport Canberra Code BUS604","Richardson to Tuggeranong Interchange","Public Transport","09/10/2021 - Saturday","11:34am","11:47am","Casual",-35.414225,149.065303,"",FALSE
"New","Bus Route 75 Transport Canberra Code BUS562","Tuggeranong Interchange to Richardson","Public Transport","09/10/2021 - Saturday","3:34pm","3:45pm","Casual",-35.414955,149.06608,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","IGA Drakeford","9 Jenke Circuit","Kambah","09/10/2021 - Saturday","1:50pm","2:20pm","Monitor",-35.3930138,149.0685425,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Manuka Coles","Franklin Street and Flinders Way","Griffith","09/10/2021 - Saturday","7:45am","8:25am","Monitor",-35.3210247,149.1341946,"",FALSE
"New","Woolworths Calwell","Calwell Shopping Centre, 7 Webber Crescent","Calwell","09/10/2021 - Saturday","8:00pm","8:40pm","Monitor",-35.4346893,149.114762,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","SUPAEXPRESS Florey","1/26 Kesteven Street","Florey","08/10/2021 - Friday","8:10am","8:50am","Monitor",-35.2263914,149.0544269,"",FALSE
"","Woolworths Kippax","Kippax Fair Shopping Centre, 26 Hardwick Crescent","Holt","08/10/2021 - Friday","2:40pm","3:20pm","Monitor",-35.2218013,149.0195863,"",FALSE
"New","7-Eleven Phillip","86 Parramatta Street","Phillip","08/10/2021 - Friday","7:30am","8:15am","Monitor",-35.3550615,149.0911309,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
