"Status","Exposure.Location","Street","Suburb","Date","Arrival.Time","Departure.Time","Contact","lat","lon","doubles","moved"
"","Woolworths Conder","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","09/10/2021 - Saturday","4:00pm","4:50pm","Monitor",-35.457644,149.092486,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Woolworths Tuggeranong","South Point Tuggeranong, Anketell Street and Reed Street","Greenway","09/10/2021 - Saturday","11:50am","12:30pm","Monitor",-35.4167822,149.0665817,"",FALSE
"New","BWS Kaleen","Georgina Crescent","Kaleen","09/10/2021 - Saturday","3:25pm","4:00pm","Monitor",-35.220134,149.1038725,"",FALSE
"New","Coles Kaleen","Plaza Shopping Centre, 1 Maribyrnong Avenue","Kaleen","09/10/2021 - Saturday","3:55pm","4:40pm","Monitor",-35.2202787,149.1028478,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","SUPABARN Crace","56 Abena Avenue","Crace","09/10/2021 - Saturday","11:10am","11:50am","Monitor",-35.2020605,149.1076257,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Woolworths Gungahlin","30/33 Hibberson Street","Gungahlin","09/10/2021 - Saturday","4:20pm","5:00pm","Monitor",-35.1846274,149.1339641,"",FALSE
"New","Coles Manuka","Manuka Terrace, Franklin Street and Flinders Way","Griffith","09/10/2021 - Saturday","7:20pm","8:10pm","Monitor",-35.3208333,149.1341667,"",FALSE
"New","Evatt Newsagency","3 Heydon Place","Evatt","09/10/2021 - Saturday","1:25pm","2:05pm","Monitor",-35.2090866,149.0734589,"",FALSE
"New","Friendly Grocer Narrabundah","6 Iluka Street","Narrabundah","09/10/2021 - Saturday","8:00am","5:30pm","Casual",-35.3326795,149.1540529,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","SPAR Rivett","1 Rivett Place","Rivett","09/10/2021 - Saturday","6:05pm","6:45pm","Monitor",-35.3474694,149.0368139,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Woolworths Calwell","Calwell Shopping Centre, 7 Webber Crescent","Calwell","09/10/2021 - Saturday","12:20pm","1:00pm","Monitor",-35.434588,149.114126,"",FALSE
"New","Woolworths Gungahlin","Marketplace Gungahlin, 30 and 33 Hibberson Street","Gungahlin","09/10/2021 - Saturday","1:50pm","3:05pm","Casual",-35.1846599,149.1349762,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","7/11 Erindale","76 Gartside Street","Wanniassa","08/10/2021 - Friday","4:00pm","4:40pm","Monitor",-35.4054226,149.1012841,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","7-Eleven Phillip","86 Parramatta Street","Phillip","08/10/2021 - Friday","7:30am","8:15am","Monitor",-35.3550615,149.0911309,"",FALSE
"","Cincotta Discount Chemist Dickson","30-42 Dickson Place","Dickson","08/10/2021 - Friday","9:00am","12:00pm","Casual",-35.2505553,149.1396745,"",FALSE
"","Craig Hall Bodyworks","46 Parramatta Street","Phillip","08/10/2021 - Friday","7:30am","5:30pm","Casual",-35.355663,149.0887103,"",FALSE
"","Hearing Australia Braddon","4-5/74 Northbourne Avenue","Braddon","08/10/2021 - Friday","12:30pm","5:30pm","Casual",-35.275497,149.1305716,"",FALSE
"","IGA Drakeford","9 Jenke Circuit","Kambah","08/10/2021 - Friday","3:55pm","4:30pm","Monitor",-35.3930138,149.0685175,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","SUPAEXPRESS Florey","1/26 Kesteven Street","Florey","08/10/2021 - Friday","8:10am","8:50am","Monitor",-35.2263914,149.0544269,"",FALSE
"","Woolworths Calwell","Calwell Shopping Centre, 7 Webber Crescent","Calwell","08/10/2021 - Friday","9:10pm","10:00pm","Monitor",-35.4346893,149.114712,"",FALSE
"","Woolworths Kippax","Kippax Fair Shopping Centre, 26 Hardwick Crescent","Holt","08/10/2021 - Friday","2:40pm","3:20pm","Monitor",-35.2218013,149.0195863,"",FALSE
"","Woolworths Mawson","15 Mawson Place","Mawson","08/10/2021 - Friday","1:10pm","1:50pm","Monitor",-35.3661449,149.0946696,"",FALSE
"","Woolworths Tuggeranong","South Point Tuggeranong, Anketell Street and Reed Street","Greenway","08/10/2021 - Friday","4:55pm","5:40pm","Monitor",-35.4167822,149.0665317,"",FALSE
"","Woolworths Tuggeranong","Anketell Street","Greenway","08/10/2021 - Friday","6:45pm","7:30pm","Monitor",-35.4171865,149.0676648,"",FALSE
"New","Coles Kaleen","Plaza Shopping Centre, 1 Maribyrnong Avenue","Kaleen","08/10/2021 - Friday","7:00pm","7:40pm","Monitor",-35.2202787,149.1027978,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Kiitos Cafe","1 Kalma Way","Campbell","08/10/2021 - Friday","1:20pm","2:00pm","Monitor",-35.2901347,149.1437884,"",FALSE
"New","SUPABARN Crace","56 Abena Avenue","Crace","08/10/2021 - Friday","1:40pm","2:25pm","Monitor",-35.2020605,149.1075757,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Ampol Foodary Calwell","Were Street","Calwell","08/10/2021 - Friday","6:00pm","6:40pm","Monitor",-35.4347448,149.1125482,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Caltex (EG Fuel) Hume","94-96 Sheppard Street","Hume","08/10/2021 - Friday","6:00am","6:40am","Monitor",-35.3924627,149.1625,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Capital Chemist Chisholm","Halley Street","Chisholm","08/10/2021 - Friday","1:25pm","2:20pm","Monitor",-35.4140323,149.1285728,"",FALSE
"New","Coles Chisholm","42 Halley Street","Chisholm","08/10/2021 - Friday","1:35pm","2:15pm","Casual",-35.4141067,149.1282919,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Freddy Frapples","Cooleman Court Shopping Centre, Brierly Street","Weston","08/10/2021 - Friday","3:15pm","4:00pm","Monitor",-35.3409777,149.0525892,"",FALSE
"New","Friendly Grocer Narrabundah","6 Iluka Street","Narrabundah","08/10/2021 - Friday","8:00am","5:30pm","Casual",-35.3326795,149.1540029,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Fyshwick Builders Suppliers","2 Whyalla Street","Fyshwick","08/10/2021 - Friday","2:20pm","3:10pm","Monitor",-35.335087,149.172368,"",FALSE
"New","IGA Drakeford","9 Jenke Circuit","Kambah","08/10/2021 - Friday","5:30pm","6:20pm","Monitor",-35.3930138,149.0684675,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","RPM Mitchell","78 Grimwade Street","Mitchell","08/10/2021 - Friday","8:00am","6:30pm","Casual",-35.2190062,149.1377269,"",FALSE
"New","SPAR Rivett","1 Rivett Place","Rivett","08/10/2021 - Friday","3:40pm","4:30pm","Monitor",-35.3474694,149.0367639,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Woolworths Cooleman Court","Cooleman Court Shopping Centre, Brierly Street","Weston","08/10/2021 - Friday","2:45pm","3:30pm","Monitor",-35.3412617,149.0526936,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Woolworths Gungahlin","Marketplace Gungahlin, 30 and 33 Hibberson Street","Gungahlin","08/10/2021 - Friday","5:00pm","5:50pm","Casual",-35.1846599,149.1349262,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","7-Eleven Phillip","86 Parramatta Street","Phillip","07/10/2021 - Thursday","7:30am","8:15am","Monitor",-35.3550615,149.0910809,"",FALSE
"","ALDI Majura Park","Majura Park Shopping Centre, 18-26 Spitfire Avenue","Canberra Airport","07/10/2021 - Thursday","7:20pm","8:25pm","Casual",-35.3001906,149.1903758,"",FALSE
"","Billini Shoes","Canberra Centre, 148 Bunda Street","Canberra City","07/10/2021 - Thursday","9:00am","5:30pm","Casual",-35.2802938,149.1332637,"",FALSE
"","BWS Kippax","Kippax Fair Shopping Centre, Hardwick Crescent","Holt","07/10/2021 - Thursday","4:40pm","5:15pm","Monitor",-35.2225871,149.0199962,"",FALSE
"","Coles Canberra Centre","Canberra Centre, 148 Bunda Street","Canberra City","07/10/2021 - Thursday","9:55am","10:45am","Monitor",-35.2802271,149.1333309,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Coles Canberra Centre","Canberra Centre, 148 Bunda Street","Canberra City","07/10/2021 - Thursday","1:45pm","2:40pm","Casual",-35.2802271,149.1333559,"",FALSE
"","Costco Majura Park","39-41 Mustang Avenue","Canberra Airport","07/10/2021 - Thursday","7:55pm","8:30pm","Casual",-35.2972375,149.1905839,"",FALSE
"","Craig Hall Bodyworks","46 Parramatta Street","Phillip","07/10/2021 - Thursday","7:30am","5:30pm","Casual",-35.355663,149.0886603,"",FALSE
"","Friendly Grocer Hughes","16 Hughes Place","Hughes","07/10/2021 - Thursday","11:00am","1:30pm","Casual",-35.3335607,149.0938134,"",FALSE
"","Friendly Grocer Hughes","16 Hughes Place","Hughes","07/10/2021 - Thursday","3:00pm","4:00pm","Casual",-35.3335607,149.0937634,"",FALSE
"","Grill'd Manuka","40-42 Franklin Street","Griffith","07/10/2021 - Thursday","2:30pm","3:30pm","Monitor",-35.319765,149.1325635,"",FALSE
"","Hearing Australia Braddon","4-5/74 Northbourne Avenue","Braddon","07/10/2021 - Thursday","8:45am","5:30pm","Casual",-35.275497,149.1305216,"",FALSE
"","KFC Tuggeranong","133 Reed Street","Greenway","07/10/2021 - Thursday","5:50pm","6:30pm","Monitor",-35.4159332,149.0701953,"",FALSE
"","Kippax Fair Shopping Centre","26 Hardwick Crescent","Holt","07/10/2021 - Thursday","6:00am","6:30pm","Monitor",-35.2218013,149.0194863,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Latham Shopping Hub","19/15 Wanliss Street","Latham","07/10/2021 - Thursday","1:25pm","2:05pm","Monitor",-35.2185501,149.0320553,"",FALSE
"","McDonald's Majura Park","Majura Road and Mustang Avenue","Canberra Airport","07/10/2021 - Thursday","7:30am","8:10am","Monitor",-35.2942894,149.1900706,"",FALSE
"","Oporto Canberra Centre","Canberra Centre, 148 Bunda Street","Canberra City","07/10/2021 - Thursday","12:10pm","12:50pm","Monitor",-35.2802762,149.1334974,"",FALSE
"","Snow Gum Early Childhood Learning Centre","60 Jenke Circuit","Kambah","07/10/2021 - Thursday","7:00am","7:35am","Monitor",-35.3960447,149.0711198,"",FALSE
"","Snow Gum Early Childhood Learning Centre","60 Jenke Circuit","Kambah","07/10/2021 - Thursday","4:45pm","5:20pm","Monitor",-35.3960447,149.0710698,"",FALSE
"","Top Juice Canberra Centre","Canberra Centre, 148 Bunda Street","Canberra City","07/10/2021 - Thursday","9:25am","10:15am","Monitor",-35.2789161,149.1336677,"",FALSE
"","TSG Kippax","Kippax Fair Shopping Centre, 26 Hardwick Crescent","Holt","07/10/2021 - Thursday","4:40pm","5:20pm","Monitor",-35.2221948,149.0198469,"",FALSE
"","Woolworths Calwell","Calwell Shopping Centre, 7 Webber Crescent","Calwell","07/10/2021 - Thursday","7:00pm","8:35pm","Monitor",-35.4346893,149.114662,"",FALSE
"","Woolworths Conder","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","07/10/2021 - Thursday","9:00pm","9:40pm","Monitor",-35.457644,149.092436,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Woolworths Gungahlin","Marketplace Gungahlin, 30 and 33 Hibberson Street","Gungahlin","07/10/2021 - Thursday","8:50pm","10:10pm","Casual",-35.1846599,149.1348762,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Woolworths Tuggeranong","South Point Tuggeranong, Anketell Street and Reed Street","Greenway","07/10/2021 - Thursday","5:25pm","6:10pm","Monitor",-35.4167822,149.0664817,"",FALSE
"New","ALDI Conder","9 Sidney Nolan Street","Conder","07/10/2021 - Thursday","6:45pm","8:00pm","Casual",-35.4565418,149.093456,"",FALSE
"New","Artemis Early Learning Centre","11 Cessnock Street","Fyshwick","07/10/2021 - Thursday","8:20am","4:50pm","Close",-35.3228274,149.172794,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Woolworths Conder","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","07/10/2021 - Thursday","7:30pm","8:15pm","Monitor",-35.457682,149.0924747,"",FALSE
"New","7-Eleven Erindale","76 Gartside Street","Wanniassa","07/10/2021 - Thursday","7:00pm","7:40pm","Monitor",-35.4054226,149.1012341,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Chemist Warehouse Woden","24 Corinna Street","Phillip","07/10/2021 - Thursday","1:20pm","2:10pm","Monitor",-35.345342,149.0838052,"",FALSE
"New","Friendly Grocer Narrabundah","6 Iluka Street","Narrabundah","07/10/2021 - Thursday","8:00am","5:30pm","Casual",-35.3326795,149.1539529,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Kingston Hotel (Bottleshop only)","73 Canberra Avenue","Kingston","07/10/2021 - Thursday","7:50pm","8:25pm","Monitor",-35.3194444,149.1380556,"",FALSE
"New","Sims Metal","47 Alderson Place","Hume","07/10/2021 - Thursday","1:50pm","2:30pm","Monitor",-35.4009944,149.1610843,"",FALSE
"New","Slow Noodle Fast Erindale","38-70 Gartside Street","Wanniassa","07/10/2021 - Thursday","6:55pm","7:40pm","Monitor",-35.4056951,149.1011311,"",FALSE
"New","The Bottle-O Hume Mini Mart & Liquor","49 Sheppard Street","Hume","07/10/2021 - Thursday","2:10pm","2:50pm","Monitor",-35.390976,149.167855,"",FALSE
"","7-Eleven Casey","10 Kingsland Parade","Casey","06/10/2021 - Wednesday","7:50pm","8:30pm","Monitor",-35.175773,149.0957576,"",FALSE
"","ALDI Belconnen","Westfield Belconnen, Benjamin Way","Belconnen","06/10/2021 - Wednesday","9:35am","10:30am","Casual",-35.2380765,149.0650922,"",FALSE
"","ALDI Cooleman Court","Cooleman Court Shopping Centre, Brierly Street","Weston","06/10/2021 - Wednesday","3:10pm","3:55pm","Monitor",-35.3414467,149.0526649,"",FALSE
"","Ampol Foodary Kambah","3 Marconi Crescent","Kambah","06/10/2021 - Wednesday","1:00pm","1:40pm","Monitor",-35.3788069,149.0573556,"",FALSE
"","Ampol Weston","49 Brierly Street","Weston","06/10/2021 - Wednesday","3:05pm","3:45pm","Monitor",-35.3402449,149.0520681,"",FALSE
"","Australian Bureau of Statistics (floor 1 only)","40 Cameron Avenue","Belconnen","06/10/2021 - Wednesday","7:30am","4:00pm","Casual",-35.2414537,149.071289,"",FALSE
"","Baby Su","54 Alinga Street","Canberra City","06/10/2021 - Wednesday","12:15pm","1:00pm","Monitor",-35.278453,149.127524,"",FALSE
"","Billini Shoes","Canberra Centre, 148 Bunda Street","Canberra City","06/10/2021 - Wednesday","9:00am","5:30pm","Casual",-35.2802938,149.1332137,"",FALSE
"","Bus Route 44 Transport Canberra Code BUS450","Kippax Interchange to Belconnen Interchange","Public Transport","06/10/2021 - Wednesday","9:20am","9:49am","Casual",-35.22243,149.019502,"",FALSE
"","Bus Route 44 Transport Canberra Code BUS547","Belconnen Interchange to Kippax Interchange","Public Transport","06/10/2021 - Wednesday","8:25am","8:55am","Casual",-35.22243,149.019452,"",FALSE
"","Chatterbox Espresso Bar","40 Cameron Avenue","Belconnen","06/10/2021 - Wednesday","12:00pm","12:45pm","Casual",-35.2412975,149.071053,"",FALSE
"","Coles Amaroo","Horse Park Drive","Amaroo","06/10/2021 - Wednesday","11:00am","11:55am","Casual",-35.1646128,149.1319066,"",FALSE
"","Coles Amaroo","Horse Park Drive","Amaroo","06/10/2021 - Wednesday","1:35pm","2:15pm","Monitor",-35.1646128,149.1318566,"",FALSE
"","Coles Express Belconnen","Lathlain Street and Wignall Place","Belconnen","06/10/2021 - Wednesday","10:35am","11:10am","Monitor",-35.242649,149.063986,"",FALSE
"","Craig Hall Bodyworks","46 Parramatta Street","Phillip","06/10/2021 - Wednesday","7:30am","5:30pm","Casual",-35.355663,149.0886103,"",FALSE
"","Friendly Grocer Hughes","16 Hughes Place","Hughes","06/10/2021 - Wednesday","12:15pm","4:30pm","Casual",-35.3335607,149.0937134,"",FALSE
"","Friendly Grocer Narrabundah","6 Iluka Street","Narrabundah","06/10/2021 - Wednesday","10:30am","12:30pm","Casual",-35.3325783,149.1539984,"",FALSE
"","Gungahlin General Practice","10 Hinder Street","Gungahlin","06/10/2021 - Wednesday","5:55pm","7:15pm","Casual",-35.1854941,149.1370773,"",FALSE
"","Kippax Fair Shopping Centre","26 Hardwick Crescent","Holt","06/10/2021 - Wednesday","6:00am","6:30pm","Monitor",-35.2218013,149.0193863,"",FALSE
"","Makeshift by Red Brick","Ovolo Nishi Building, 2 Phillip Law Street","Acton","06/10/2021 - Wednesday","7:20am","8:00am","Monitor",-35.2849146,149.1231037,"",FALSE
"","Roll'd Canberra Centre","Canberra Centre, 148 Bunda Street","Canberra City","06/10/2021 - Wednesday","10:00am","11:30am","Monitor",-35.2802271,149.1332309,"",FALSE
"","SUPABARN Crace","56 Abena Avenue","Crace","06/10/2021 - Wednesday","5:20pm","6:00pm","Monitor",-35.2020605,149.1075257,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Westfield Belconnen","Westfield Belconnen, Benjamin Way","Belconnen","06/10/2021 - Wednesday","10:40am","11:25am","Monitor",-35.2380765,149.0650422,"",FALSE
"","Woolworths Erindale","Erindale Shopping Centre, 50-68 Comrie Street","Wanniassa","06/10/2021 - Wednesday","5:00am","3:15pm","Casual",-35.4035739,149.098752,"",FALSE
"","Woolworths Gungahlin","Marketplace Gungahlin, 30 and 33 Hibberson Street","Gungahlin","06/10/2021 - Wednesday","7:00pm","7:50pm","Monitor",-35.1846599,149.1348262,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Woolworths Kippax","Kippax Fair Shopping Centre, 26 Hardwick Crescent","Holt","06/10/2021 - Wednesday","1:25pm","2:00pm","Monitor",-35.2218013,149.0194863,"",FALSE
"","Woolworths Kippax","Kippax Fair Shopping Centre, 26 Hardwick Crescent","Holt","06/10/2021 - Wednesday","4:20pm","5:00pm","Monitor",-35.2218013,149.0195363,"",FALSE
"","Woolworths Metro Cameron Avenue","1/6 Grazier Lane","Belconnen","06/10/2021 - Wednesday","7:00am","8:10am","Casual",-35.2401725,149.0720063,"",FALSE
"New","Artemis Early Learning Centre","11 Cessnock Street","Fyshwick","06/10/2021 - Wednesday","8:20am","4:50pm","Close",-35.3228274,149.172744,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Friendly Grocer Gowrie","1 Jeffries Street","Gowrie","06/10/2021 - Wednesday","7:25pm","8:15pm","Monitor",-35.4135355,149.1096903,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Taylor Apartments Construction Site (Block A only)","78 Margules Crescent","Taylor","06/10/2021 - Wednesday","7:00am","3:30pm","Casual",-35.1512835,149.1081986,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","ALDI Chisholm","36 Benham Street","Chisholm","05/10/2021 - Tuesday","11:15am","11:50am","Monitor",-35.4148128,149.1293686,"",FALSE
"","ALDI Kippax","Kippax Fair Shopping Centre, Hardwick Crescent","Holt","05/10/2021 - Tuesday","1:50pm","2:45pm","Casual",-35.2218013,149.0194113,"",FALSE
"","Ampol Foodary Calwell","Were Street","Calwell","05/10/2021 - Tuesday","9:20am","10:00am","Monitor",-35.4347448,149.1124982,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Ampol Holt","1 Hardwick Crescent","Holt","05/10/2021 - Tuesday","2:20pm","3:00pm","Monitor",-35.2242281,149.0210049,"",FALSE
"","Australian Bureau of Statistics (floor 1 only)","40 Cameron Avenue","Belconnen","05/10/2021 - Tuesday","7:30am","4:00pm","Casual",-35.2414537,149.071239,"",FALSE
"","Betty's Burgers","Canberra Centre, 148 Bunda Street","Canberra City","05/10/2021 - Tuesday","6:45pm","7:20pm","Monitor",-35.2776226,149.1325647,"",FALSE
"","Billini Shoes","Canberra Centre, 148 Bunda Street","Canberra City","05/10/2021 - Tuesday","9:00am","5:30pm","Casual",-35.2802938,149.1332387,"",FALSE
"","Cellarbrations Gold Creek","29 O'Hanlon Street","Nicholls","05/10/2021 - Tuesday","3:00pm","3:50pm","Monitor",-35.190558,149.0830083,"",FALSE
"","Coles Canberra Centre","Canberra Centre, 148 Bunda Street","Canberra City","05/10/2021 - Tuesday","1:45pm","2:30pm","Monitor",-35.2802271,149.1331809,"",FALSE
"","Erindale Healthcare","Corner Comrie Street and McBryde Crescent","Wanniassa","05/10/2021 - Tuesday","10:25am","11:30am","Casual",-35.4047006,149.0993771,"",FALSE
"","Family First General Practice","1 Clare Burton Crescent","Franklin","05/10/2021 - Tuesday","3:40pm","5:30pm","Casual",-35.199646,149.148793,"",FALSE
"","Friendly Grocer Gowrie","1 Jeffries Street","Gowrie","05/10/2021 - Tuesday","11:25am","12:05pm","Monitor",-35.4135355,149.1097403,"",FALSE
"","Friendly Grocer Hughes","16 Hughes Place","Hughes","05/10/2021 - Tuesday","9:30am","3:30pm","Casual",-35.3335607,149.0936634,"",FALSE
"","KFC Gungahlin","30 Ernest Cavanagh Street","Gungahlin","05/10/2021 - Tuesday","4:00pm","9:30pm","Casual",-35.1842086,149.1323939,"",FALSE
"","Makeshift by Red Brick","Ovolo Nishi Building, 2 Phillip Law Street","Acton","05/10/2021 - Tuesday","7:20am","8:00am","Monitor",-35.2849146,149.1230537,"",FALSE
"","Ochre Health Medical Centre Tuggeranong","237/140 Anketell Street","Greenway","05/10/2021 - Tuesday","4:45pm","5:30pm","Casual",-35.4137415,149.0659801,"",FALSE
"","Pizza Hut Erindale","2/38 Gartside Street","Wanniassa","05/10/2021 - Tuesday","6:40pm","7:20pm","Monitor",-35.4058987,149.1002583,"",FALSE
"","Priceline Pharmacy Woden","Westfield Woden, Keltie Street","Phillip","05/10/2021 - Tuesday","11:50am","12:25pm","Monitor",-35.3461736,149.0846236,"",FALSE
"","Woolworths Kippax","Kippax Fair Shopping Centre, 26 Hardwick Crescent","Holt","05/10/2021 - Tuesday","11:00am","11:45am","Casual",-35.2218013,149.0194363,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Woolworths Metro Cameron Avenue","1/6 Grazier Lane","Belconnen","05/10/2021 - Tuesday","7:00am","3:15pm","Casual",-35.2401725,149.0719563,"",FALSE
"","Woolworths Metro Franklin","Corner Flemington Road and Nullarbor Avenue","Franklin","05/10/2021 - Tuesday","4:15pm","4:55pm","Monitor",-35.2000983,149.1489018,"",FALSE
"","Woolworths Woden","Westfield Woden, Keltie Street","Phillip","05/10/2021 - Tuesday","11:50am","12:40pm","Casual",-35.3463199,149.0861076,"",FALSE
"New","BP Kingston","77 Canberra Avenue","Kingston","05/10/2021 - Tuesday","7:00am","7:55am","Monitor",-35.3199398,149.1389056,"",FALSE
"New","Coles Chisholm","42 Halley Street","Chisholm","05/10/2021 - Tuesday","6:15pm","7:00pm","Monitor",-35.4141067,149.1282419,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Liquorland Chisholm","42 Halley Street","Chisholm","05/10/2021 - Tuesday","6:20pm","7:00pm","Monitor",-35.4136213,149.1283743,"",FALSE
"New","Taylor Apartments Construction Site (Block A only)","78 Margules Crescent","Taylor","05/10/2021 - Tuesday","7:00am","3:30pm","Casual",-35.1512835,149.1081486,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","7-Eleven Fyshwick","149 Canberra Avenue","Fyshwick","04/10/2021 - Monday","10:45am","11:30am","Monitor",-35.3253108,149.1537932,"",FALSE
"","ALDI Belconnen","Westfield Belconnen, Benjamin Way","Belconnen","04/10/2021 - Monday","12:45pm","1:45pm","Casual",-35.2380765,149.0649922,"",FALSE
"","ALDI Casey","Casey Market Town, 15 Kingsland Parade","Casey","04/10/2021 - Monday","6:25pm","7:00pm","Monitor",-35.1743467,149.0960384,"",FALSE
"","ALDI Cooleman Court","Cooleman Court Shopping Centre, Brierly Street","Weston","04/10/2021 - Monday","3:00pm","3:40pm","Monitor",-35.3414467,149.0525899,"",FALSE
"","Angkor What","Westfield Belconnen, Benjamin Way","Belconnen","04/10/2021 - Monday","3:40pm","4:20pm","Monitor",-35.2384095,149.0655281,"",FALSE
"","Caltex (EG Fuel) Belconnen","4 Luxton Street","Belconnen","04/10/2021 - Monday","9:00pm","9:45pm","Monitor",-35.236451,149.0590045,"",FALSE
"","Chemist Warehouse Belconnen Markets","2 lbbott Lane","Belconnen","04/10/2021 - Monday","2:20pm","3:15pm","Monitor",-35.2461471,149.0645897,"",FALSE
